timestamp,peer,protocols,latency,direction,country
2020-04-05 20:58:09,QmbLHAnMoJPWSCR5Zhtx6BHJX9KiKNN6tpvbUcqanj75Nb,"['ip4', 'tcp']",,2,Netherlands
2020-04-05 20:58:09,QmQCU2EcMqAqQPR2i9bChDtGNJchTbq5TbXJJ16u19uLTa,"['ip6', 'tcp']",,2,United States
2020-04-05 20:58:09,QmNnooDu7bfjPFoTZYxMNLWUQJyrVwtbZg5gBMjTezGAJN,"['ip6', 'tcp']",,2,United States
2020-04-05 20:58:09,QmSoLPppuBtQSGwKDZT2M73ULpjvfd3aZ6ha4oFGL1KrGM,"['ip6', 'tcp']",,2,United States
2020-04-05 21:58:11,QmZQWoQVWHRtfir8odJ8uAgT4U5U8Zxb2r3KQEP4L456EW,"['ip4', 'tcp']",709.2801,2,China
2020-04-05 21:58:11,Qmd4Ztn4qh51J9Tpws9kGka4BBiqLTSnDyN3ga1De5HuZy,"['ip4', 'tcp']",249.0311,2,China
2020-04-05 21:58:11,QmNeoWPj3DWN2ZPug3bK4RMrFZckXqU7vc9Bv67X61iB2p,"['ip4', 'tcp']",280.2665,2,China
2020-04-05 21:58:11,QmZrh6r25pFpqYKdu5dCdN7gUenJhqWWz8tfNwLPzQG5CV,"['ip4', 'tcp']",885.1885,2,China
2020-04-05 21:58:11,QmevStir1bMtNZNmeuay8rP4FbkZrxZ2iD9c5qdcqNNGAs,"['ip4', 'tcp']",1088.5206,2,China
2020-04-05 21:58:11,QmUHRTziCodss29tuApJh8c2DumCpTkyxxkinYoh1mq4Gu,"['ip4', 'tcp']",254.0001,2,China
2020-04-05 21:58:11,QmStyHXKTy8chc77d2xN7h4U8msUVHEJZAHbZByZQ8kZ5L,"['ip4', 'tcp']",238.9348,2,China
2020-04-05 21:58:11,QmaeNbkovVxGiyWX3GMAYGctFacGAjbHdgqrb76j4nzm76,"['ip4', 'tcp']",240.2108,2,China
2020-04-05 21:58:11,QmVDH5YL42Pvp4VuDcfabonuqQZpgFsiyj9VjH4oXJytyf,"['ip4', 'tcp']",269.5434,2,China
2020-04-05 21:58:11,QmXwaWKy9R4yzTbxECKWgVjKZZmneJQaAum1CBoTrUwxfJ,"['ip4', 'tcp']",4838.2816,2,China
2020-04-05 21:58:11,QmRjYXP7PKoSqvCLL2YiTZe1nA1cCkmSo3zfSLUuHcuf8a,"['ip4', 'tcp']",212.7633,2,China
2020-04-05 21:58:11,QmNhY69dgiZo9N498JDQNL3DguddE1q1ewc5aexHBVNBVx,"['ip4', 'tcp']",339.8344,2,China
2020-04-05 21:58:11,QmdhqJfAsbYKcy6M9NKxkgfbJvKoJU3NX6cXAYcrxt4ckF,"['ip4', 'tcp']",226.702,2,Singapore
2020-04-05 21:58:11,QmVYJs4taXU6k9goPKUdj1Rr9SYChzPtKC7ZFjeVw5PHrM,"['ip4', 'tcp']",311.8074,2,China
2020-04-05 21:58:11,QmQYZpdETekZM9R4PFEfkVZuUboAVrJaKDBpahSNW7vev4,"['ip4', 'tcp']",460.8375,2,China
2020-04-05 21:58:11,QmNtpP7KAmjJcFAQm7QPMzh7P7mPD2KAUsnyq7ScTmoPPy,"['ip4', 'tcp']",250.5836,2,China
2020-04-05 21:58:11,QmWmJfJKfJmKtRqsTnygmWgJfsmHnXo4p3Uc1Atf8N5iQ5,"['ip4', 'tcp']",73.2969,2,Germany
2020-04-05 21:58:11,QmQhNi38ZqXX9g8gGbZLmKyc2URtdb5YzgvuQTnmmEUmHZ,"['ip4', 'tcp']",138.8355,2,Canada
2020-04-05 21:58:11,QmW9m57aiBDHAkKj9nmFSEn7ZqrcF1fZS4bipsTCHburei,"['ip4', 'tcp']",,2,United States
2020-04-05 21:58:11,QmbFgm5zan8P6eWWmeyfncR5feYEMPbht5b1FW1C37aQ7y,"['ip4', 'tcp']",,2,Netherlands
2020-04-05 21:58:11,QmVjLyXj8NtBUt1XoEWLmwwb9NPZJrRUsjppi8a3uw29CZ,"['ip4', 'tcp']",109.3367,2,United States
2020-04-05 21:58:11,QmXUnZYBbxA2Uj1FCgfks4kvovAxtN4BxJw2FNH877s2Fg,"['ip4', 'tcp']",665.4314,2,Germany
2020-04-05 21:58:11,QmRYNgDZvjQ5KLfkGszgJ4EQTWq2698cnb3mGsjtwrYKov,"['ip4', 'tcp']",,2,United States
2020-04-05 21:58:11,Qma3YcKHuurgq99grLoGhBLBXtzpjSpPRscZ8BZT1K2HZi,"['ip4', 'tcp']",31.7994,2,Germany
2020-04-05 21:58:11,QmZezTQFkSToHCadFqBsZYTxpbM6yf86MV9Gs9bXDoJWVx,"['ip4', 'tcp']",564.7512,2,United States
2020-04-05 21:58:11,QmNaiNridVAYRTnJN6ChuS2G4dmPgPX176WkwaHAJu2reQ,"['ip4', 'tcp']",191.7936,2,Singapore
2020-04-05 21:58:11,QmUaJSQR8LX8QNqxW1fYqiRGFqr3pbGtgKHKUDpQysi3yb,"['ip4', 'tcp']",,1,China
2020-04-05 21:58:11,Qmaj8LfDtvoJihG4K83CEDrQpP5Kjxy4BvwXty2evomtCh,"['ip4', 'tcp']",1265.9721,2,China
2020-04-05 21:58:11,QmWhkwNyDREBm55f1eXSwcQEfnBBahbzZB2AwyHV2mUpo8,"['ip4', 'tcp']",900.5354,2,China
2020-04-05 21:58:11,QmS3dX7bFem1SiBKxjaHdaxerV53zD199JTqocbLg7B9qs,"['ip4', 'tcp']",173.7762,2,United States
2020-04-05 21:58:11,QmbtMKVtztbZ25Yo1CX8Z8NPmHd4UK2MjnCwfKgTqMPAvX,"['ip4', 'tcp']",127.0624,2,United States
2020-04-05 21:58:11,QmPvnFXWAz1eSghXD6JKpHxaGjbVo4VhBXY2wdBxKPbne5,"['ip4', 'tcp']",194.4711,2,Canada
2020-04-05 21:58:11,QmXow5Vu8YXqvabkptQ7HddvNPpbLhXzmmU53yPCM54EQa,"['ip4', 'tcp']",187.2316,2,Canada
2020-04-05 21:58:11,QmfU46UziNuTZAW2ptsYHmHFL4J6m5ZPTW1qKLKytdLD4a,"['ip4', 'tcp']",217.2709,2,China
2020-04-05 21:58:11,QmdrEWT2rGpicnUgteiD7W4v5HkUtAWyvmnYV3PS2966Co,"['ip4', 'tcp']",247.8824,2,Australia
2020-04-05 21:58:11,QmfGUaDAseFJ86LKswujQ4EvX2WLLy3FcpDgtDov4JUFuq,"['ip4', 'tcp']",344.603,2,Australia
2020-04-05 21:58:11,QmVJAZEc8StZsw7eww8sWMXNXgPF8Kj4GyazrCZT78JijT,"['ip4', 'tcp']",31.3174,2,Germany
2020-04-05 21:58:11,QmPcX1cQd4t6Rzjn5BdKN1B2hsb2UckimvpJxHeXYPoxZj,"['ip4', 'tcp']",122.0383,2,United States
2020-04-05 21:58:11,12D3KooWBgfoNg6Pxr4t3ADhsfcwvZNSsVrE5coF2CDTg8uZhGMd,"['ip4', 'tcp']",170.4057,2,United States
2020-04-05 21:58:11,12D3KooWQDJYJEB45LR5YrvGokGZuG8TqcwvL7v3erJWZragzwQJ,"['ip4', 'tcp']",368.7111,2,United States
2020-04-05 21:58:11,12D3KooWPtqJCiCSifXkEXo27ak9mFJfgWpMANeHy7iXiDD76dzB,"['ip4', 'tcp']",168.4952,2,United States
2020-04-05 21:58:11,12D3KooWJt9hyfbo8RAYmWKUgNVwN2Bd46As7ctttbuNqUjegvoY,"['ip4', 'tcp']",145.4622,2,United States
2020-04-05 21:58:11,12D3KooWFUnFXYpZpeyovZg7RF5niXAhVchJrr5qRLewmJKLihSg,"['ip4', 'tcp']",183.1306,2,United States
2020-04-05 21:58:11,12D3KooWAbQRTJsUR6kS9YqK3DjpP2Tj69A9tQ37Zhqf6X32p6uG,"['ip4', 'tcp']",236.2318,2,United States
2020-04-05 21:58:11,Qma5q8kiKopYw1G3sSTwtRXDgx1AQ7a7jgJy6gdERvvWEY,"['ip4', 'tcp']",125.7085,2,Germany
2020-04-05 21:58:11,QmS7djjNercLL4R4kbEjs6eGtxmAiuWMwnvAhP6AkFB64U,"['ip4', 'tcp']",38.2886,2,France
2020-04-05 21:58:11,QmbyvqxsyNU8cGMYGnXyMyH9w4ZhzDJCyzThYc6cdPH8Ne,"['ip4', 'tcp']",186.1688,2,United States
2020-04-05 21:58:11,QmQMQ9Rbg4Gr8wJmX4Gmn3iJDDGHbpGK1p9QHCpaEgyB9Q,"['ip4', 'tcp']",193.6499,2,China
2020-04-05 21:58:11,QmZwFqixdVYiiCSiyaaJeRaDrXdaKcdz87nbkEC1NALxgj,"['ip4', 'tcp']",1039.5386,2,China
2020-04-05 21:58:11,Qmc5fxP7EFew1cxKPa3bXU5wLKp7AK7jQcA1K8CD4U1qwf,"['ip4', 'tcp']",35.2852,2,Germany
2020-04-05 21:58:11,QmRc7JeWWU4wjcvVe2MoqU1q3rmJSj174zsWjbj68RweMd,"['ip4', 'tcp']",34.3412,2,France
2020-04-05 21:58:11,12D3KooWLrkADYSsJoPzunHAQLt6VTNB8wTzngcMRJVMrP7fsASP,"['ip4', 'tcp']",42.9633,2,United Kingdom
2020-04-05 21:58:11,12D3KooWCNQ8TyNtG84LygpLmxNFgWvxSbmzs4ttC1fhhZsAz63V,"['ip4', 'tcp']",42.3526,2,United Kingdom
2020-04-05 21:58:11,12D3KooWDD14v4mvK3Ltv4LvjQhjrNKvYBs18SvwVzfxcUxpmDvQ,"['ip4', 'tcp']",44.101,2,United Kingdom
2020-04-05 21:58:11,12D3KooWAJuPoeK2TEUydT8frCqA5yGBcyNqJ9kaj4ZhjSqp56Gk,"['ip4', 'tcp']",42.4087,2,United Kingdom
2020-04-05 21:58:11,QmZ5gLTZwvfD5DkbbaFFX4YJCi7f4C5oQAgq8qpjL8S1ur,"['ip4', 'tcp']",125.135,2,United States
2020-04-05 21:58:11,QmYf7b8paBTbVUypMy8idzCgBRbBfC1uPyXWu7DSv6suUd,"['ip4', 'tcp']",119.5867,2,United States
2020-04-05 21:58:11,QmPatwK4zfMgxjScYbYXvrWB1ecwom16R8yDnUGGohtTaP,"['ip4', 'tcp']",180.4926,2,United States
2020-04-05 21:58:11,QmZuP2QQeHGZkMA5NgtJWDfEcMHk9RfKsAzeFxr8aJ12Yu,"['ip4', 'tcp']",38.0872,2,France
2020-04-05 21:58:11,QmSDA9WHwyHsJRbuw9D95GfNTvfXHxRtLjEzywSdPtjDps,"['ip4', 'tcp']",122.2291,2,Canada
2020-04-05 21:58:11,QmTAkuwYQC5N2cxtDnKjYGax8XVg8mquXm5MhbqpH4vUpE,"['ip4', 'tcp']",123.436,2,United States
2020-04-05 21:58:11,QmUAXvDRg9r2qNT216G5ZaRvyvweAdr4ifmJhEGwSbxure,"['ip4', 'tcp']",327.4738,2,Vietnam
2020-04-05 21:58:11,12D3KooWFCgWUnXbtQDC3CZTHJLJuVAkpz58obSnoknZ13zGZGDL,"['ip4', 'tcp']",177.602,2,United States
2020-04-05 21:58:11,12D3KooWGawHLbihq4TXDcBGtR5gY9XzGtq1obVh4BXnS4nxmuuJ,"['ip4', 'tcp']",177.0103,2,United States
2020-04-05 21:58:11,12D3KooWKDgy7nrG5Re5jTMpDr4W5LagKanbkHgch4Qb41yhYGEX,"['ip4', 'tcp']",179.7334,2,United States
2020-04-05 21:58:11,QmXRJsWYhhwTr58BWdmRRtyASYWqaxsbhoniurJM8WFWFN,"['ip4', 'tcp']",207.7534,2,Canada
2020-04-05 21:58:11,QmV2z9F32kJh6HWq4fuLJt9LtzUXpbGozLCH2Hd49dEBDB,"['ip4', 'tcp']",138.151,2,United States
2020-04-05 21:58:11,QmUAYm2Qv3A6WQZMFRiwjggPkugdXnommkjteX9nF6d73f,"['ip4', 'tcp']",168.8344,2,United States
2020-04-05 21:58:11,QmQnt2r7Voa95kDToqjDAob7WPpmHgGTEtWUy1G1HKuCnY,"['ip4', 'tcp']",72.7239,2,France
2020-04-05 21:58:11,QmfT34SegvJ1tcQnthsq16X4XBwWx9gH39NXVDSPpJoxaZ,"['ip4', 'tcp']",64.8025,2,Czechia
2020-04-05 21:58:11,QmTi6uTbq7mkPcHnroGeuvgL5x8Ng4vFk3R6EaLPzDLLos,"['ip4', 'tcp']",585.2392,2,Ireland
2020-04-05 21:58:11,QmSZAaFANx1Uo9LLfzRGtRmb5Deqhiq9Ge9TutAWssm6jK,"['ip6', 'tcp']",347.1773,2,France
2020-04-05 21:58:11,QmYNUbgEMwBN3SzVbAFnSsvR9AzPvWKNYDf9pjtwSHNDR5,"['ip6', 'tcp']",54.0964,2,France
2020-04-05 21:58:11,QmdWHtzDrbrHCzHvVEszmdSsQszwHvBNvCqeq7cpjgB1F1,"['ip6', 'tcp']",158.3575,2,United States
2020-04-05 21:58:11,QmakUQW9nz5aS2iZMZk2d323UzHAPaiUVifsoh6nPGBkcU,"['ip6', 'tcp']",75.6396,2,Estonia
2020-04-05 21:58:11,QmedWFvHwt1BAAywkaUeSZqrUzvKs3NgzqJAVX8WBrX87Y,"['ip6', 'tcp']",52.989,2,France
2020-04-05 21:58:11,QmbGEHdCKoTtjxxbq4NmeHYM69iXdHE6pdvFNq7LPbtzPS,"['ip6', 'tcp']",345.2757,2,China
2020-04-05 21:58:11,Qmb79cxGygf6kXYNSjmZo5i2a8mHengoSmHFekPMXLd1zJ,"['ip6', 'tcp']",41.848,2,Germany
2020-04-05 21:58:11,QmeBKVZtHsypguR9p4HQsEgDC9oeK6uUoS2H9aGQ5UQm25,"['ip6', 'tcp']",41.576,1,Germany
2020-04-05 21:58:11,QmRdZ6apYBTXHJ43y3NBKe5GJqdc8q58Pnu3RHSQntXQNP,"['ip6', 'tcp']",48.5893,2,Germany
2020-04-05 21:58:11,QmPAF9LJ9ZNyDZpqBWdFkMhAgdny8cvnZCCuVKVeED9hXt,"['ip6', 'tcp']",344.8374,1,China
2020-04-05 21:58:11,QmRhERL4pPe4QE1d7GKf6zDDshx82Cg1jXNqLPcT2GkjKr,"['ip6', 'tcp']",454.9738,2,China
2020-04-05 21:58:11,QmPSG2XFxpce8pRs3PubwCnaKi9io2bSVcyAihdFPCGsEd,"['ip6', 'tcp']",351.8324,2,China
2020-04-05 21:58:11,QmeUZ6Cu7MivJ8nP3ip6D9TVF5FNXCnTxsJbpri1GrgoTd,"['ip6', 'tcp']",345.3485,2,China
2020-04-05 21:58:11,QmfSZM7WKKwZKsGMX5MrY7sVwmJTYu5eX3QAbgKNPGhoKY,"['ip6', 'tcp']",338.5975,2,China
2020-04-05 21:58:11,QmT6mtwUcrPBhNzeLzVFdFhj9KaGh724m47igyTYACDNX2,"['ip6', 'tcp']",340.0998,2,China
2020-04-05 21:58:11,QmY3X2JeD9YkZ9kEVoSLPoXt5asSrvovwjMawEsF8rmQZL,"['ip6', 'tcp']",338.6227,2,China
2020-04-05 21:58:11,QmXRiNGY55dVLpvF5nPB3cNemHnnd1QbfUkYkKo8YhNGea,"['ip6', 'tcp']",343.267,2,China
2020-04-05 21:58:11,QmPmrf5XCqcZyurRbZfeqLsHF7EMKUFXm6RqsNtasZyFru,"['ip6', 'tcp']",339.8326,2,China
2020-04-05 21:58:11,QmSmHaRy7bkvYZV6TSZ4rAbuNbAzyMkejVhxxSETGqwpDe,"['ip6', 'tcp']",336.1652,2,China
2020-04-05 21:58:11,QmTJHyt4hj8a7QY4jKKyqGnon1N7ZZ13415pDawvAkr77V,"['ip6', 'tcp']",335.458,2,China
2020-04-05 21:58:11,QmWtEhx4G1vxKHU9HPijHa3t5V53v1ruPnASKj7Ji7TJJn,"['ip6', 'tcp']",337.7417,2,China
2020-04-05 21:58:11,QmRaGLJVv5N8hGgBRUwVbNF3seGkwbi3Dt2J2aHa7H3Yc7,"['ip6', 'tcp']",344.2221,2,China
2020-04-05 21:58:11,QmPUUoKvzcviegqsvMZNT8mSRskaYPHt4jT6XghLDfi2QQ,"['ip6', 'tcp']",370.7337,2,China
2020-04-05 21:58:11,QmQHQVXvjKE12VtTCvMWgVKjg37bw7u2HWefDYyGHsAYLu,"['ip6', 'tcp']",337.8363,2,China
2020-04-05 21:58:11,QmTVuXLYr5Uj2kQnmSyJRhnwpPPK3bLP6DEbWxMc57CsHZ,"['ip6', 'tcp']",333.8829,2,China
2020-04-05 21:58:11,QmUMKCkgKXDzvNgD5N6up1vziMKzTyDbXTaQK3EsQDr86z,"['ip6', 'tcp']",337.1868,2,China
2020-04-05 21:58:11,QmNMmP12bXEzNQw8Su4J3rV4nWqVZ5KRvfAWoh24EFEUgr,"['ip6', 'tcp']",381.7826,2,China
2020-04-05 21:58:11,QmVFhs4B74SVNzYnxfqULF6hm7taExXy3yGJiAAo5GU7M9,"['ip6', 'tcp']",1000.444,2,China
2020-04-05 21:58:11,QmRBKpt74yobESHMeeRC6WNScfWyP9MpzpP2kq4dLo9Qzp,"['ip6', 'tcp']",346.5306,2,China
2020-04-05 21:58:11,QmNwd8zvbUQPt56WDBzQb3bsBNHf8c12tbJ4htocAc8qev,"['ip6', 'tcp']",1655.7801,2,China
2020-04-05 21:58:11,QmZ4WHULkREDmxmHiTGZrbPazuLnpkUjJ5ACx7vsRSCLnc,"['ip6', 'tcp']",682.5682,2,China
2020-04-05 21:58:11,QmNTUjV3dFhLm3jzKv4dECXNNihZCiY2d5AaYCqHNQRcPb,"['ip6', 'tcp']",344.7983,2,China
2020-04-05 21:58:11,Qmf1KNsFrtw7Jji6ktnnGKSA5BRPzjNJJfU52FHBNBmtN8,"['ip6', 'tcp']",346.4278,2,China
2020-04-05 21:58:11,QmY53kh3V3DaT5EPLPri4KTUVQQnFwJZKXmGEqhubWi9qv,"['ip6', 'tcp']",340.141,2,China
2020-04-05 21:58:11,QmPZH4pzEtzU4J7wZKdJp259UezRm5dub73TZu6aQVgxEN,"['ip6', 'tcp']",448.6214,2,China
2020-04-05 21:58:11,QmUngeHvEsxyohkdiAkcyqtm2M3vpPMgHZPPkehBqFGZ6W,"['ip6', 'tcp']",440.3041,2,China
2020-04-05 21:58:11,QmPWua971wRZHhBAd5R9KAGQtPrvBgBqeNhpsUbfKXMNHh,"['ip6', 'tcp']",342.7003,2,China
2020-04-05 21:58:11,QmPgxDGm2raFoqnGUg6VnJxJYDhxrK7F9sfyL89xm5orRa,"['ip6', 'tcp']",357.1069,2,China
2020-04-05 21:58:11,QmRAQTFRKQL7wsZfkTGFUNpqy8w3oT4g4u3UWThKkedUJ1,"['ip6', 'tcp']",339.1,2,China
2020-04-05 21:58:11,QmbEHV4cyFVddQDTdPPTT2v4mEaUnWkj68HcWPKyZ4JN2b,"['ip6', 'tcp']",348.1388,2,China
2020-04-05 21:58:11,QmRJzdLqjxxXELD2QUuRxTYmzCmjHnAuJYAiXK22Sa7scK,"['ip6', 'tcp']",342.0368,2,China
2020-04-05 21:58:11,QmeaXqjFuxm6sLkCzyYqxfZAUpgYm4Tkm2CY3QdqT8NAJ4,"['ip6', 'tcp']",377.0684,2,China
2020-04-05 21:58:11,QmcK3aEyFqJQwPfYmAyEpAuUpbw1jpc3k76pUBB6E2eeiJ,"['ip6', 'tcp']",378.1868,2,China
2020-04-05 21:58:11,QmNcWwn7upJSPbgioZrPCYu94urJ1zRzmVoAPArkvbpaZ1,"['ip6', 'tcp']",349.2181,2,China
2020-04-05 21:58:11,QmRmZpUF8s9j7zFAGjijxcCBHkTbWa7Fd62r16tzNRzJaw,"['ip6', 'tcp']",346.1841,2,China
2020-04-05 21:58:11,QmdEEjTzut5Lqyrx4pXFf62vjkyFGFvCA9RHh3x4vR1dsq,"['ip6', 'tcp']",341.8337,2,China
2020-04-05 21:58:11,QmdgFo2pwpSHyg5itb4gcaGbob3n8mhG5iaWajShqL25Z1,"['ip6', 'tcp']",340.0136,2,China
2020-04-05 21:58:11,QmYUdxedm4T71h7grWaZqk59Jr6gM2VLxTiQsWwjrrp4ou,"['ip6', 'tcp']",444.8151,2,China
2020-04-05 21:58:11,QmQsxKNhAYdvoLLmbeidMRAcYFzMx7unEY8ogkVKhA8kg8,"['ip6', 'tcp']",344.1904,2,China
2020-04-05 21:58:11,QmdKw3hBUzHZud35KLttyKYZU7GQuRdfFE1M7kVUTDeG8M,"['ip6', 'tcp']",358.3326,2,China
2020-04-05 21:58:11,Qme9wfVz9FBKiS9HC7rt4ZKoPdbP3s65UahodH2Ruzjp8u,"['ip6', 'tcp']",349.3847,2,China
2020-04-05 21:58:11,QmWw9pBuzjuYeWxPFsrpHbEAEbn5UJa5hp6becu6uz3hpE,"['ip6', 'tcp']",347.4457,2,China
2020-04-05 21:58:11,QmcEjoDLrWtozWgf1NJYrS68egnj7xmPipD7tYVC1mczUj,"['ip6', 'tcp']",665.3266,2,China
2020-04-05 21:58:11,QmeLNaJruLTEjmQo6opGPtxCXtQdTGqoQChwDiyBGfu2oH,"['ip6', 'tcp']",347.5061,2,China
2020-04-05 21:58:11,QmWpGNPEKSXV9R7YUtuhGD1RpaEYKK4iPJHXQftwMh8JDC,"['ip6', 'tcp']",908.9978,2,China
2020-04-05 21:58:11,QmYsEeaFep8jw4w2ijK1bPNEWk5EnfkTfTd36wt5ji2pb7,"['ip6', 'tcp']",1346.9354,2,China
2020-04-05 21:58:11,QmWahMWetXDyVA9HegosXKJYqVMausY5p1xDA9qJSAoD5h,"['ip6', 'tcp']",348.7876,2,China
2020-04-05 21:58:11,QmZdWt2X3GzEJDku45Ew3Ce6qwavZ951JjP31QLZ7mHW5S,"['ip6', 'tcp']",354.1231,2,China
2020-04-05 21:58:11,Qmaeqskv7ePD3oZzyLUmhBaJqgKRyZYx3b7tzHAmGu275K,"['ip6', 'tcp']",340.8545,2,China
2020-04-05 21:58:11,QmRN6P4Rzf4hKoDKr5dRLSTFCjUMtUGELsfh7SywPrsz2d,"['ip6', 'tcp']",339.1137,2,China
2020-04-05 21:58:11,QmeBmpCed7gXy9spxzsAhc4P5ksS3T2KdtERJZzTh1P55V,"['ip6', 'tcp']",457.4454,2,China
2020-04-05 21:58:11,QmajYNGRNCjmyxRfziJxMvS9neH8uvaDbcSGjaTibhrpZ1,"['ip6', 'tcp']",647.7346,2,China
2020-04-05 21:58:11,QmT2Vsy1ZraFRGQqGnihtQ95GyVbqibcCDTL5K1nX7oQZB,"['ip6', 'tcp']",771.7652,2,China
2020-04-05 21:58:11,QmTA8hZHptA437ugrpEzYUaTwY6RbpWjF1bFipYEDwnYV1,"['ip6', 'tcp']",450.5723,2,China
2020-04-05 21:58:11,Qmdhd5QyjtRqAiGuDLLFgE9QMoPP3uWBGyqRUjABTKt3j7,"['ip6', 'tcp']",342.3356,2,China
2020-04-05 21:58:11,QmNu2sH6tk7XWKo7qk9mEX7M3J7ReLf9RPh1Rcgmy2LJFR,"['ip6', 'tcp']",339.4435,2,China
2020-04-05 21:58:11,QmV4doefy9WFsGJWhgdaCgxsonocAxvRaPDr5WxrHeVBPK,"['ip6', 'tcp']",347.5849,2,China
2020-04-05 21:58:11,QmQexkHyctWm79L9SHwjFisEK5MErv4ndWrEiYjwWjzKpb,"['ip6', 'tcp']",450.3591,2,China
2020-04-05 21:58:11,QmUvd9t54x9mg7W6ZEob2qq1nqfrSXgpoRPrwMuHu58Y2B,"['ip6', 'tcp']",340.8164,2,China
2020-04-05 21:58:11,QmRqPF6Ro8nib7gZQiYZan8eYP8Cj28CBu1tmAXBKvPJwR,"['ip6', 'tcp']",977.0982,2,China
2020-04-05 21:58:11,QmPeFxngSciqbz7WiFGVRoUQooaM9Dp6jjD7q7bqRBWnNf,"['ip6', 'tcp']",1409.6226,2,China
2020-04-05 21:58:11,QmRqvrUtfRb5bgDB5BEQX8gStRibGtvaNQZsqqMpU4F4HD,"['ip6', 'tcp']",346.136,2,China
2020-04-05 21:58:11,QmVefd72fsXBs4pxrw2ab5Bs5nyi5RSxujNRdZEFtwxtDt,"['ip6', 'tcp']",457.9685,2,China
2020-04-05 21:58:11,QmXwgGTvXaXeWu9LVXgyHxQkFSVgFZep5NvnHWrL1afh3F,"['ip6', 'tcp']",344.425,2,China
2020-04-05 21:58:11,QmcZba6XwKcsVTshBFfJjCfrb4qywG24rFfNpBRy7GzzHi,"['ip6', 'tcp']",466.9013,2,China
2020-04-05 21:58:11,QmRzUYTfKKG2Cv1AdfFqvgg17xm6y7qboHni1L5Eziyx1A,"['ip6', 'tcp']",490.6241,2,China
2020-04-05 21:58:11,QmYmVTwbd6dbsiCtcLmsamCm7QSrAoAfVSZJUCJfdki1XG,"['ip6', 'tcp']",353.4973,2,China
2020-04-05 21:58:11,QmXqvSrDJEzqR2zDYJtjv4sspWvssD7KpDMpAyRhDggZcw,"['ip6', 'tcp']",339.8531,2,China
2020-04-05 21:58:11,QmeCxeWWLdkXvQELFr2DB9ksdg78ZDki8HpHokoHqSTvPy,"['ip6', 'tcp']",347.2689,2,China
2020-04-05 21:58:11,QmTS45D8Zi7gex2RhkKpLibGeBY6oh1hM2fGPrRakDRQBh,"['ip6', 'tcp']",470.4324,2,China
2020-04-05 21:58:11,QmWa12CssEKFDQTZEqqLMwf2kByqSMwrrfCjHexxujiqXi,"['ip6', 'tcp']",337.5749,2,China
2020-04-05 21:58:11,QmWERubGudg9E4mRU1yPrMRbAhVB7FMN5vAmz5oqiW2VWM,"['ip6', 'tcp']",349.5011,2,China
2020-04-05 21:58:11,Qmb6MM33A6FfbVm24G3zH7a4ZiHNPBf65zGRVkygJ5vXKd,"['ip6', 'tcp']",466.3358,2,China
2020-04-05 21:58:11,QmZgNkAe4frPC6RPBVk1mtNY5F6jYBiAKSyezFkdXJB2Xn,"['ip6', 'tcp']",1410.4348,2,China
2020-04-05 21:58:11,QmYp5t6bm99xd7qLWUr1fYrxd2P4VMgtZ5b4b2Br7xX4vJ,"['ip6', 'tcp']",410.1417,2,China
2020-04-05 21:58:11,QmVubZBaXLnaMh3egZkJ2eAtsSWD9mHvcgmGN3mX9mFagT,"['ip6', 'tcp']",457.0682,2,China
2020-04-05 21:58:11,QmRDDyonySDx4B4U5LiQiLkdo1pMhwXNgbwf8A6wzp6Z4J,"['ip6', 'tcp']",496.258,2,China
2020-04-05 21:58:11,QmZM5mpWwmcxm4VL3QTeLwgaNPAr2Knrty8V2U3Mz71VQW,"['ip6', 'tcp']",339.8979,2,China
2020-04-05 21:58:11,QmVF1pH63BpSCmiUvBSGvEz1Ja6aaULdmczn27LwtHMCSy,"['ip6', 'tcp']",567.5245,2,China
2020-04-05 21:58:11,QmVL8kxdVXJoNwZaxvuqtC8LmnGe4mei7LWdraMeyftn76,"['ip6', 'tcp']",1655.525,2,China
2020-04-05 21:58:11,Qme4nqEvRdaPG5esJpBDSVeLQtLGTLfxgJrPy8BQWAUWjQ,"['ip6', 'tcp']",308.5793,2,China
2020-04-05 21:58:11,QmWGU8Vjw68PGYAYfMPXDVuzrzSnHt4Lq4BcXnB51sjbbv,"['ip6', 'tcp']",1034.052,2,China
2020-04-05 21:58:11,QmX96yjA7sZatLQREejbrkGfKMC5yUk4HF5k8tYifUmW2n,"['ip6', 'tcp']",521.7449,2,China
2020-04-05 21:58:11,QmXkoHNq6cAMGbBzSWc8si1yDxAWYrPkiFJwxMYuQpi9Nv,"['ip6', 'tcp']",1781.798,2,China
2020-04-05 21:58:11,QmVzfSe1Bc9Xcogg9Dws1K4VVT1grLezyoXJxGbGCXHnvx,"['ip6', 'tcp']",380.3711,2,China
2020-04-05 21:58:11,QmbGDbCJTPpo53A7fewBZJhoEWfmQ2Q5s19TdT4vEGkvvz,"['ip6', 'tcp']",612.8106,2,China
2020-04-05 21:58:11,QmQwkENYDHHT7NBLuzMRmNMcAwyzP3Qfj3qQ5181PJQoZu,"['ip6', 'tcp']",643.6264,2,China
2020-04-05 21:58:11,QmUXEsaS7bJuuUu5E2TnhaT9VyKc6bsEiVK6Wdb7GLnT4z,"['ip6', 'tcp']",1134.428,2,China
